档,矫焙,前格,累扁,丑啊疙,week,炼荤老磊,俺眉锅龋,咀酒 俺荐,咀酒备盒,檬厘,勘荐,勘厘,勘气,勘捍厘,包何流版,拳规锅龋,拳规喊馒苞荐
傈巢,碍柳,叠扁,1,38,19,2021-01-27,1,0,夯林,22.7,9,7,6.1,11.1,17.96,1,
傈巢,碍柳,叠扁,1,38,19,2021-01-27,1,0,夯林,22.7,9,7,6.1,11.1,17.96,2,4
傈巢,碍柳,叠扁,1,38,19,2021-01-27,2,0,夯林,23.8,9,7.4,6.5,8.2,18.3,1,
傈巢,碍柳,叠扁,1,38,19,2021-01-27,2,0,夯林,23.8,9,7.4,6.5,8.2,18.3,2,4
傈巢,碍柳,叠扁,1,38,19,2021-01-27,3,0,夯林,23.2,9,6.1,5,8.5,16.73,1,
傈巢,碍柳,叠扁,1,38,19,2021-01-27,3,0,夯林,23.2,9,6.1,5,8.5,16.73,2,1
傈巢,碍柳,叠扁,1,38,19,2021-01-27,4,0,夯林,23.4,8,7.6,6.2,9.5,15.67,1,1
傈巢,碍柳,叠扁,1,38,19,2021-01-27,4,0,夯林,23.4,8,7.6,6.2,9.5,15.67,2,4
傈巢,碍柳,叠扁,1,38,20,2021-02-03,1,0,夯林,24,9,7.2,5.9,11.4,15.67,1,
傈巢,碍柳,叠扁,1,38,20,2021-02-03,1,0,夯林,24,9,7.2,5.9,11.4,15.67,2,4
傈巢,碍柳,叠扁,1,38,20,2021-02-03,2,0,夯林,23.8,10,7.5,6.3,8.1,17.5,1,
傈巢,碍柳,叠扁,1,38,20,2021-02-03,2,0,夯林,23.8,10,7.5,6.3,8.1,17.5,2,3
傈巢,碍柳,叠扁,1,38,20,2021-02-03,2,0,夯林,23.8,10,7.5,6.3,8.1,17.5,3,
傈巢,碍柳,叠扁,1,38,20,2021-02-03,3,0,夯林,24.2,10,6.2,5.1,8.5,15.76,1,
傈巢,碍柳,叠扁,1,38,20,2021-02-03,3,0,夯林,24.2,10,6.2,5.1,8.5,15.76,2,1
傈巢,碍柳,叠扁,1,38,20,2021-02-03,4,0,夯林,24,9,7.4,6.1,10,16.6,1,
傈巢,碍柳,叠扁,1,38,20,2021-02-03,4,0,夯林,24,9,7.4,6.1,10,16.6,2,4
傈巢,碍柳,叠扁,1,38,20,2021-02-03,4,0,夯林,24,9,7.4,6.1,10,16.6,3,
傈巢,碍柳,叠扁,1,38,21,2021-02-09,1,0,夯林,23.7,9,7,6,11.2,16,1,
傈巢,碍柳,叠扁,1,38,21,2021-02-09,1,0,夯林,23.7,9,7,6,11.2,16,2,3
傈巢,碍柳,叠扁,1,38,21,2021-02-09,1,0,夯林,23.7,9,7,6,11.2,16,3,
傈巢,碍柳,叠扁,1,38,21,2021-02-09,2,0,夯林,23.5,9,7.5,6.4,9,18.1,1,
傈巢,碍柳,叠扁,1,38,21,2021-02-09,2,0,夯林,23.5,9,7.5,6.4,9,18.1,2,4
傈巢,碍柳,叠扁,1,38,21,2021-02-09,2,0,夯林,23.5,9,7.5,6.4,9,18.1,3,1
傈巢,碍柳,叠扁,1,38,21,2021-02-09,3,0,夯林,23.8,10,6.4,5.1,9,18.1,1,
傈巢,碍柳,叠扁,1,38,21,2021-02-09,3,0,夯林,23.8,10,6.4,5.1,9,18.1,2,5
傈巢,碍柳,叠扁,1,38,21,2021-02-09,4,0,夯林,23.5,9,7.4,6.3,9.5,16.71,1,
傈巢,碍柳,叠扁,1,38,21,2021-02-09,4,0,夯林,23.5,9,7.4,6.3,9.5,16.71,2,4
傈巢,碍柳,叠扁,1,38,21,2021-02-09,4,0,夯林,23.5,9,7.4,6.3,9.5,16.71,3,1
傈巢,碍柳,叠扁,1,38,22,2021-02-17,1,0,夯林,23.5,10,7,6,11.2,17.02,1,
傈巢,碍柳,叠扁,1,38,22,2021-02-17,1,0,夯林,23.5,10,7,6,11.2,17.02,2,
傈巢,碍柳,叠扁,1,38,22,2021-02-17,1,0,夯林,23.5,10,7,6,11.2,17.02,3,2
傈巢,碍柳,叠扁,1,38,22,2021-02-17,2,0,夯林,24,10,6.4,5.7,6.5,19.72,1,
傈巢,碍柳,叠扁,1,38,22,2021-02-17,2,0,夯林,24,10,6.4,5.7,6.5,19.72,2,3
傈巢,碍柳,叠扁,1,38,22,2021-02-17,2,0,夯林,24,10,6.4,5.7,6.5,19.72,3,4
傈巢,碍柳,叠扁,1,38,22,2021-02-17,3,0,夯林,24.5,10,6.7,5.6,8.5,17.01,1,
傈巢,碍柳,叠扁,1,38,22,2021-02-17,3,0,夯林,24.5,10,6.7,5.6,8.5,17.01,2,4
傈巢,碍柳,叠扁,1,38,22,2021-02-17,4,1,夯林,24.2,10,5.5,5,6,16.1,1,
傈巢,碍柳,叠扁,1,38,22,2021-02-17,4,1,夯林,24.2,10,5.5,5,6,16.1,2,1
傈巢,碍柳,叠扁,1,38,22,2021-02-17,4,1,夯林,24.2,10,5.5,5,6,16.1,3,2
傈巢,碍柳,叠扁,1,38,22,2021-02-17,4,1,咀酒,24.2,10,5.5,5,6,16.1,1,
傈巢,碍柳,叠扁,1,38,23,2021-02-24,1,0,夯林,23.2,10,7.8,6.8,10.5,16.74,1,
傈巢,碍柳,叠扁,1,38,23,2021-02-24,1,0,夯林,23.2,10,7.8,6.8,10.5,16.74,2,
傈巢,碍柳,叠扁,1,38,23,2021-02-24,1,0,夯林,23.2,10,7.8,6.8,10.5,16.74,3,3
傈巢,碍柳,叠扁,1,38,23,2021-02-24,2,0,夯林,24,11,6.6,6.1,7.5,20.64,1,
傈巢,碍柳,叠扁,1,38,23,2021-02-24,2,0,夯林,24,11,6.6,6.1,7.5,20.64,2,
傈巢,碍柳,叠扁,1,38,23,2021-02-24,2,0,夯林,24,11,6.6,6.1,7.5,20.64,3,4
傈巢,碍柳,叠扁,1,38,23,2021-02-24,3,0,夯林,23.7,11,7,6,6.6,17.65,1,
傈巢,碍柳,叠扁,1,38,23,2021-02-24,3,0,夯林,23.7,11,7,6,6.6,17.65,2,4
傈巢,碍柳,叠扁,1,38,23,2021-02-24,3,0,夯林,23.7,11,7,6,6.6,17.65,3,1
傈巢,碍柳,叠扁,1,38,23,2021-02-24,4,1,夯林,23.7,10,5.5,5.5,7.7,16.1,1,
傈巢,碍柳,叠扁,1,38,23,2021-02-24,4,1,夯林,23.7,10,5.5,5.5,7.7,16.1,2,
傈巢,碍柳,叠扁,1,38,23,2021-02-24,4,1,夯林,23.7,10,5.5,5.5,7.7,16.1,3,5
傈巢,碍柳,叠扁,1,38,23,2021-02-24,4,1,咀酒,23.7,10,5.5,5.5,7.7,16.1,1,
傈巢,碍柳,叠扁,1,38,24,2021-03-04,1,0,夯林,23.4,10,6.7,5.1,10.3,17,1,
傈巢,碍柳,叠扁,1,38,24,2021-03-04,1,0,夯林,23.4,10,6.7,5.1,10.3,17,2,
傈巢,碍柳,叠扁,1,38,24,2021-03-04,1,0,夯林,23.4,10,6.7,5.1,10.3,17,3,3
傈巢,碍柳,叠扁,1,38,24,2021-03-04,2,0,夯林,24.2,11,7.8,6.9,8,19.4,1,
傈巢,碍柳,叠扁,1,38,24,2021-03-04,2,0,夯林,24.2,11,7.8,6.9,8,19.4,2,
傈巢,碍柳,叠扁,1,38,24,2021-03-04,2,0,夯林,24.2,11,7.8,6.9,8,19.4,3,4
傈巢,碍柳,叠扁,1,38,24,2021-03-04,2,0,夯林,24.2,11,7.8,6.9,8,19.4,4,1
傈巢,碍柳,叠扁,1,38,24,2021-03-04,3,1,夯林,24.3,10,8.2,6.4,9.1,17.73,1,
傈巢,碍柳,叠扁,1,38,24,2021-03-04,3,1,咀酒,24.3,10,8.2,6.4,9.1,17.73,1,
傈巢,碍柳,叠扁,1,38,24,2021-03-04,3,1,夯林,24.3,10,8.2,6.4,9.1,17.73,2,3
傈巢,碍柳,叠扁,1,38,24,2021-03-04,3,1,夯林,24.3,10,8.2,6.4,9.1,17.73,3,4
傈巢,碍柳,叠扁,1,38,24,2021-03-04,4,1,夯林,24.4,11,7.1,6.2,8.8,18.06,1,
傈巢,碍柳,叠扁,1,38,24,2021-03-04,4,1,夯林,24.4,11,7.1,6.2,8.8,18.06,2,
傈巢,碍柳,叠扁,1,38,24,2021-03-04,4,1,夯林,24.4,11,7.1,6.2,8.8,18.06,3,3
傈巢,碍柳,叠扁,1,38,24,2021-03-04,4,1,夯林,24.4,11,7.1,6.2,8.8,18.06,4,
傈巢,碍柳,叠扁,1,38,24,2021-03-04,4,1,咀酒,24.4,11,7.1,6.2,8.8,18.06,1,3
傈巢,碍柳,叠扁,1,38,25,2021-03-09,1,0,夯林,21,8,5.5,4.8,10.5,14.77,1,
傈巢,碍柳,叠扁,1,38,25,2021-03-09,1,0,夯林,21,8,5.5,4.8,10.5,14.77,2,
傈巢,碍柳,叠扁,1,38,25,2021-03-09,1,0,夯林,21,8,5.5,4.8,10.5,14.77,3,3
傈巢,碍柳,叠扁,1,38,25,2021-03-09,1,0,夯林,21,8,5.5,4.8,10.5,14.77,4,1
傈巢,碍柳,叠扁,1,38,25,2021-03-09,2,0,夯林,19.3,8,8,7.1,8.8,14.24,1,
傈巢,碍柳,叠扁,1,38,25,2021-03-09,2,0,夯林,19.3,8,8,7.1,8.8,14.24,2,
傈巢,碍柳,叠扁,1,38,25,2021-03-09,2,0,夯林,19.3,8,8,7.1,8.8,14.24,3,4
傈巢,碍柳,叠扁,1,38,25,2021-03-09,2,0,夯林,19.3,8,8,7.1,8.8,14.24,4,1
傈巢,碍柳,叠扁,1,38,25,2021-03-09,3,1,夯林,23.2,10,8.5,9.8,10.2,19.04,1,
傈巢,碍柳,叠扁,1,38,25,2021-03-09,3,1,咀酒,23.2,10,8.5,9.8,10.2,19.04,1,1
傈巢,碍柳,叠扁,1,38,25,2021-03-09,3,1,夯林,23.2,10,8.5,9.8,10.2,19.04,2,1
傈巢,碍柳,叠扁,1,38,25,2021-03-09,3,1,夯林,23.2,10,8.5,9.8,10.2,19.04,3,4
傈巢,碍柳,叠扁,1,38,25,2021-03-09,4,1,夯林,18.8,8,7.4,6.4,9,18.6,1,
傈巢,碍柳,叠扁,1,38,25,2021-03-09,4,1,夯林,18.8,8,7.4,6.4,9,18.6,2,
傈巢,碍柳,叠扁,1,38,25,2021-03-09,4,1,夯林,18.8,8,7.4,6.4,9,18.6,3,2
傈巢,碍柳,叠扁,1,38,25,2021-03-09,4,1,夯林,18.8,8,7.4,6.4,9,18.6,4,2
傈巢,碍柳,叠扁,1,38,25,2021-03-09,4,1,咀酒,18.8,8,7.4,6.4,9,18.6,1,6
傈巢,碍柳,叠扁,1,38,25,2021-03-09,4,1,咀酒,18.8,8,7.4,6.4,9,18.6,2,1
傈巢,碍柳,叠扁,1,38,26,2021-03-17,1,0,夯林,21.2,9,10.4,7.1,7.3,15.13,1,
傈巢,碍柳,叠扁,1,38,26,2021-03-17,1,0,夯林,21.2,9,10.4,7.1,7.3,15.13,2,
傈巢,碍柳,叠扁,1,38,26,2021-03-17,1,0,夯林,21.2,9,10.4,7.1,7.3,15.13,3,1
傈巢,碍柳,叠扁,1,38,26,2021-03-17,1,0,夯林,21.2,9,10.4,7.1,7.3,15.13,4,3
傈巢,碍柳,叠扁,1,38,26,2021-03-17,2,0,夯林,20.2,10,8.3,7.6,9,14.37,1,
傈巢,碍柳,叠扁,1,38,26,2021-03-17,2,0,夯林,20.2,10,8.3,7.6,9,14.37,2,
傈巢,碍柳,叠扁,1,38,26,2021-03-17,2,0,夯林,20.2,10,8.3,7.6,9,14.37,3,
傈巢,碍柳,叠扁,1,38,26,2021-03-17,2,0,夯林,20.2,10,8.3,7.6,9,14.37,4,6
傈巢,碍柳,叠扁,1,38,26,2021-03-17,3,1,夯林,25.4,9,8.5,7.4,14,20.23,1,
傈巢,碍柳,叠扁,1,38,26,2021-03-17,3,1,咀酒,25.4,9,8.5,7.4,14,20.23,1,1
傈巢,碍柳,叠扁,1,38,26,2021-03-17,3,1,夯林,25.4,9,8.5,7.4,14,20.23,2,
傈巢,碍柳,叠扁,1,38,26,2021-03-17,3,1,夯林,25.4,9,8.5,7.4,14,20.23,3,2
傈巢,碍柳,叠扁,1,38,26,2021-03-17,4,1,夯林,22,8,8.4,7,10.2,19.3,1,
傈巢,碍柳,叠扁,1,38,26,2021-03-17,4,1,夯林,22,8,8.4,7,10.2,19.3,2,
傈巢,碍柳,叠扁,1,38,26,2021-03-17,4,1,夯林,22,8,8.4,7,10.2,19.3,3,1
傈巢,碍柳,叠扁,1,38,26,2021-03-17,4,1,夯林,22,8,8.4,7,10.2,19.3,4,6
傈巢,碍柳,叠扁,1,38,26,2021-03-17,4,1,咀酒,22,8,8.4,7,10.2,19.3,1,1
傈巢,碍柳,叠扁,1,38,26,2021-03-17,4,1,咀酒,22,8,8.4,7,10.2,19.3,2,1
傈巢,碍柳,叠扁,1,38,27,2021-03-25,1,0,夯林,22,9,8.1,7,11.7,15.33,1,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,1,0,夯林,22,9,8.1,7,11.7,15.33,2,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,1,0,夯林,22,9,8.1,7,11.7,15.33,3,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,1,0,夯林,22,9,8.1,7,11.7,15.33,4,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,2,0,夯林,22.6,9,9.1,8.1,11.4,14.46,1,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,2,0,夯林,22.6,9,9.1,8.1,11.4,14.46,2,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,2,0,夯林,22.6,9,9.1,8.1,11.4,14.46,3,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,2,0,夯林,22.6,9,9.1,8.1,11.4,14.46,4,2
傈巢,碍柳,叠扁,1,38,27,2021-03-25,2,0,夯林,22.6,9,9.1,8.1,11.4,14.46,5,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,3,1,夯林,28.4,10,8.5,7.8,13.2,20.23,1,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,3,1,咀酒,28.4,10,8.5,7.8,13.2,20.23,1,1
傈巢,碍柳,叠扁,1,38,27,2021-03-25,3,1,夯林,28.4,10,8.5,7.8,13.2,20.23,2,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,3,1,夯林,28.4,10,8.5,7.8,13.2,20.23,3,2
傈巢,碍柳,叠扁,1,38,27,2021-03-25,3,1,夯林,28.4,10,8.5,7.8,13.2,20.23,4,1
傈巢,碍柳,叠扁,1,38,27,2021-03-25,4,1,夯林,24.7,8,8,7.6,13.7,19.04,1,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,4,1,夯林,24.7,8,8,7.6,13.7,19.04,2,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,4,1,夯林,24.7,8,8,7.6,13.7,19.04,3,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,4,1,夯林,24.7,8,8,7.6,13.7,19.04,4,2
傈巢,碍柳,叠扁,1,38,27,2021-03-25,4,1,咀酒,24.7,8,8,7.6,13.7,19.04,1,
傈巢,碍柳,叠扁,1,38,27,2021-03-25,4,1,咀酒,24.7,8,8,7.6,13.7,19.04,2,1
傈巢,碍柳,叠扁,1,38,28,2021-04-01,1,0,夯林,25,9,9.3,8.6,13.7,15.6,1,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,1,0,夯林,25,9,9.3,8.6,13.7,15.6,2,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,1,0,夯林,25,9,9.3,8.6,13.7,15.6,3,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,1,0,夯林,25,9,9.3,8.6,13.7,15.6,4,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,2,0,夯林,21.5,9,8.3,7,10.2,18.05,1,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,2,0,夯林,21.5,9,8.3,7,10.2,18.05,2,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,2,0,夯林,21.5,9,8.3,7,10.2,18.05,3,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,2,0,夯林,21.5,9,8.3,7,10.2,18.05,4,2
傈巢,碍柳,叠扁,1,38,28,2021-04-01,2,0,夯林,21.5,9,8.3,7,10.2,18.05,5,1
傈巢,碍柳,叠扁,1,38,28,2021-04-01,3,1,夯林,27.4,9,8.3,7,10.2,18.05,1,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,3,1,咀酒,27.4,9,8.3,7,10.2,18.05,1,1
傈巢,碍柳,叠扁,1,38,28,2021-04-01,3,1,夯林,27.4,9,8.3,7,10.2,18.05,2,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,3,1,夯林,27.4,9,8.3,7,10.2,18.05,3,1
傈巢,碍柳,叠扁,1,38,28,2021-04-01,3,1,夯林,27.4,9,8.3,7,10.2,18.05,4,3
傈巢,碍柳,叠扁,1,38,28,2021-04-01,4,1,夯林,27.2,8,8.3,6.5,12.2,24.71,1,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,4,1,夯林,27.2,8,8.3,6.5,12.2,24.71,2,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,4,1,夯林,27.2,8,8.3,6.5,12.2,24.71,3,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,4,1,夯林,27.2,8,8.3,6.5,12.2,24.71,4,2
傈巢,碍柳,叠扁,1,38,28,2021-04-01,4,1,夯林,27.2,8,8.3,6.5,12.2,24.71,5,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,4,1,咀酒,27.2,8,8.3,6.5,12.2,24.71,1,
傈巢,碍柳,叠扁,1,38,28,2021-04-01,4,1,咀酒,27.2,8,8.3,6.5,12.2,24.71,2,1
傈巢,碍柳,叠扁,1,38,29,2021-04-08,1,0,夯林,25.5,8,8.6,7.4,12.5,14.64,1,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,1,0,夯林,25.5,8,8.6,7.4,12.5,14.64,2,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,1,0,夯林,25.5,8,8.6,7.4,12.5,14.64,3,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,1,0,夯林,25.5,8,8.6,7.4,12.5,14.64,4,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,1,0,夯林,25.5,8,8.6,7.4,12.5,14.64,5,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,2,0,夯林,23,8,8.5,7,10.5,13.73,1,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,2,0,夯林,23,8,8.5,7,10.5,13.73,2,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,2,0,夯林,23,8,8.5,7,10.5,13.73,3,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,2,0,夯林,23,8,8.5,7,10.5,13.73,4,1
傈巢,碍柳,叠扁,1,38,29,2021-04-08,2,0,夯林,23,8,8.5,7,10.5,13.73,5,3
傈巢,碍柳,叠扁,1,38,29,2021-04-08,3,1,夯林,29.7,8,8.4,7.3,17.5,24.83,1,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,3,1,咀酒,29.7,8,8.4,7.3,17.5,24.83,1,1
傈巢,碍柳,叠扁,1,38,29,2021-04-08,3,1,夯林,29.7,8,8.4,7.3,17.5,24.83,2,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,3,1,夯林,29.7,8,8.4,7.3,17.5,24.83,3,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,3,1,夯林,29.7,8,8.4,7.3,17.5,24.83,4,3
傈巢,碍柳,叠扁,1,38,29,2021-04-08,4,1,夯林,29,9,9.4,7.5,15,23.77,1,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,4,1,夯林,29,9,9.4,7.5,15,23.77,2,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,4,1,夯林,29,9,9.4,7.5,15,23.77,3,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,4,1,夯林,29,9,9.4,7.5,15,23.77,4,1
傈巢,碍柳,叠扁,1,38,29,2021-04-08,4,1,夯林,29,9,9.4,7.5,15,23.77,5,1
傈巢,碍柳,叠扁,1,38,29,2021-04-08,4,1,咀酒,29,9,9.4,7.5,15,23.77,1,
傈巢,碍柳,叠扁,1,38,29,2021-04-08,4,1,咀酒,29,9,9.4,7.5,15,23.77,2,1
傈巢,碍柳,叠扁,1,38,30,2021-04-15,1,0,夯林,25.5,9,8.9,7,9,15.15,1,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,1,0,夯林,25.5,9,8.9,7,9,15.15,2,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,1,0,夯林,25.5,9,8.9,7,9,15.15,3,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,1,0,夯林,25.5,9,8.9,7,9,15.15,4,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,1,0,夯林,25.5,9,8.9,7,9,15.15,5,1
傈巢,碍柳,叠扁,1,38,30,2021-04-15,2,0,夯林,4.5,9,8.2,7.4,12,14.12,1,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,2,0,夯林,4.5,9,8.2,7.4,12,14.12,2,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,2,0,夯林,4.5,9,8.2,7.4,12,14.12,3,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,2,0,夯林,4.5,9,8.2,7.4,12,14.12,4,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,2,0,夯林,4.5,9,8.2,7.4,12,14.12,5,2
傈巢,碍柳,叠扁,1,38,30,2021-04-15,3,1,夯林,31,8,8.7,7.4,18.3,24.83,1,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,3,1,咀酒,31,8,8.7,7.4,18.3,24.83,1,1
傈巢,碍柳,叠扁,1,38,30,2021-04-15,3,1,夯林,31,8,8.7,7.4,18.3,24.83,2,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,3,1,夯林,31,8,8.7,7.4,18.3,24.83,3,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,3,1,夯林,31,8,8.7,7.4,18.3,24.83,4,2
傈巢,碍柳,叠扁,1,38,30,2021-04-15,4,1,夯林,39.5,8,9.6,7.6,16.1,23.58,1,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,4,1,夯林,39.5,8,9.6,7.6,16.1,23.58,2,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,4,1,夯林,39.5,8,9.6,7.6,16.1,23.58,3,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,4,1,夯林,39.5,8,9.6,7.6,16.1,23.58,4,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,4,1,夯林,39.5,8,9.6,7.6,16.1,23.58,5,2
傈巢,碍柳,叠扁,1,38,30,2021-04-15,4,1,咀酒,39.5,8,9.6,7.6,16.1,23.58,1,
傈巢,碍柳,叠扁,1,38,30,2021-04-15,4,1,咀酒,39.5,8,9.6,7.6,16.1,23.58,2,1
傈巢,碍柳,叠扁,1,38,30,2021-04-15,4,1,咀酒,39.5,8,9.6,7.6,16.1,23.58,3,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,1,0,夯林,26,8,9.3,7.4,10,15.71,1,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,1,0,夯林,26,8,9.3,7.4,10,15.71,2,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,1,0,夯林,26,8,9.3,7.4,10,15.71,3,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,1,0,夯林,26,8,9.3,7.4,10,15.71,4,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,1,0,夯林,26,8,9.3,7.4,10,15.71,5,2
傈巢,碍柳,叠扁,1,38,31,2021-04-22,2,0,夯林,29,9,8.7,7.8,13.5,15.15,1,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,2,0,夯林,29,9,8.7,7.8,13.5,15.15,2,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,2,0,夯林,29,9,8.7,7.8,13.5,15.15,3,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,2,0,夯林,29,9,8.7,7.8,13.5,15.15,4,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,2,0,夯林,29,9,8.7,7.8,13.5,15.15,5,2
傈巢,碍柳,叠扁,1,38,31,2021-04-22,3,1,夯林,35.5,8,9,7.9,19,25.88,1,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,3,1,咀酒,35.5,8,9,7.9,19,25.88,1,1
傈巢,碍柳,叠扁,1,38,31,2021-04-22,3,1,夯林,35.5,8,9,7.9,19,25.88,2,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,3,1,夯林,35.5,8,9,7.9,19,25.88,3,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,3,1,夯林,35.5,8,9,7.9,19,25.88,4,2
傈巢,碍柳,叠扁,1,38,31,2021-04-22,4,1,夯林,33.6,11,10,8,16.4,22.49,1,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,4,1,夯林,33.6,11,10,8,16.4,22.49,2,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,4,1,夯林,33.6,11,10,8,16.4,22.49,3,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,4,1,夯林,33.6,11,10,8,16.4,22.49,4,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,4,1,夯林,33.6,11,10,8,16.4,22.49,5,2
傈巢,碍柳,叠扁,1,38,31,2021-04-22,4,1,咀酒,33.6,11,10,8,16.4,22.49,1,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,4,1,咀酒,33.6,11,10,8,16.4,22.49,2,
傈巢,碍柳,叠扁,1,38,31,2021-04-22,4,1,咀酒,33.6,11,10,8,16.4,22.49,3,1
傈巢,碍柳,叠扁,1,38,32,2021-04-29,1,0,夯林,26.1,9,8,6,13.3,16.8,1,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,1,0,夯林,26.1,9,8,6,13.3,16.8,2,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,1,0,夯林,26.1,9,8,6,13.3,16.8,3,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,1,0,夯林,26.1,9,8,6,13.3,16.8,4,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,1,0,夯林,26.1,9,8,6,13.3,16.8,5,2
傈巢,碍柳,叠扁,1,38,32,2021-04-29,2,0,夯林,28.4,10,9.2,7.3,10.5,16.37,1,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,2,0,夯林,28.4,10,9.2,7.3,10.5,16.37,2,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,2,0,夯林,28.4,10,9.2,7.3,10.5,16.37,3,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,2,0,夯林,28.4,10,9.2,7.3,10.5,16.37,4,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,2,0,夯林,28.4,10,9.2,7.3,10.5,16.37,5,2
傈巢,碍柳,叠扁,1,38,32,2021-04-29,3,1,夯林,34,9,8.8,8,21.1,25.57,1,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,3,1,咀酒,34,9,8.8,8,21.1,25.57,1,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,3,1,夯林,34,9,8.8,8,21.1,25.57,2,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,3,1,咀酒,34,9,8.8,8,21.1,25.57,2,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,3,1,夯林,34,9,8.8,8,21.1,25.57,3,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,3,1,夯林,34,9,8.8,8,21.1,25.57,4,1
傈巢,碍柳,叠扁,1,38,32,2021-04-29,3,1,夯林,34,9,8.8,8,21.1,25.57,5,
傈巢,碍柳,叠扁,1,38,32,2021-04-29,4,1,夯林,35,10,9.3,7.5,19.1,23.92,1,
